,p1_code,p1_guess,p1_correct,p1_chose_x1,p1_chose_x2,p1_chose_x3,p1__chose_x4,p1_chose_x5,p1_revealed,round_number_modif,p1_number_variables,group.id_in_subsession,p1_x1,p1_x2,p1_x3,p1_x4,p1_x5,p1_y,session.code,p2_code,p2_guess,p2_correct,p2_chose_x1,p2_chose_x2,p2_chose_x3,p2_chose_x4,p2_chose_x5,p2_revealed,p2_number_variables,p2_x1,p2_x2,p2_x3,p2_x4,p2_x5,p2_y,polarized,p1_prediction,p2_prediction,predicted_polarization
508,nl0lf9mk,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,88,1.0,1,0.0,-8.0,7.0,3.0,96.0,1.0,8i4us26m,l9f93y7e,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3,3.0,2.0,-8.0,-1.0,-9.0,102.0,0.0,0.0,1,0,1.0
509,i0xtvmf7,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,88,5.0,2,0.0,-10.0,4.0,-10.0,98.0,0.0,8i4us26m,ds8qmihn,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3,3.0,0.0,-10.0,4.0,-10.0,98.0,0.0,1.0,0,0,0.0
510,cdztu33r,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3,88,3.0,3,0.0,-10.0,6.0,-8.0,104.0,0.0,8i4us26m,rrfz9xv7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,-10.0,6.0,-8.0,104.0,0.0,0.0,1,0,1.0
511,cefo5bkh,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,88,2.0,4,0.0,-13.0,3.0,-10.0,94.0,0.0,8i4us26m,kgngeozb,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,-8.0,4.0,-4.0,104.0,1.0,1.0,0,0,0.0
512,nl0lf9mk,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,89,5.0,1,1.0,-10.0,7.0,-13.0,96.0,1.0,8i4us26m,l9f93y7e,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,3.0,0.0,-6.0,6.0,0.0,102.0,1.0,0.0,1,1,0.0
513,i0xtvmf7,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5,89,5.0,2,0.0,-6.0,10.0,-9.0,105.0,1.0,8i4us26m,ds8qmihn,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3,3.0,0.0,-6.0,10.0,-9.0,105.0,1.0,1.0,1,1,0.0
514,cdztu33r,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4,89,4.0,3,0.0,-13.0,6.0,-1.0,97.0,0.0,8i4us26m,rrfz9xv7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,-13.0,6.0,-1.0,97.0,0.0,1.0,0,1,1.0
515,cefo5bkh,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3,89,3.0,4,0.0,-11.0,6.0,-9.0,99.0,0.0,8i4us26m,kgngeozb,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,4.0,0.0,-11.0,3.0,-7.0,98.0,0.0,1.0,0,0,0.0
516,nl0lf9mk,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,90,2.0,1,-1.0,-7.0,3.0,-11.0,107.0,0.0,8i4us26m,l9f93y7e,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4,4.0,1.0,-7.0,2.0,-4.0,94.0,1.0,0.0,0,1,1.0
517,i0xtvmf7,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4,90,4.0,2,0.0,-9.0,8.0,-6.0,97.0,1.0,8i4us26m,ds8qmihn,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,4.0,0.0,-9.0,8.0,-6.0,97.0,1.0,1.0,1,1,0.0
518,cdztu33r,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5,90,5.0,3,0.0,-9.0,8.0,-5.0,98.0,1.0,8i4us26m,rrfz9xv7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,-9.0,8.0,-5.0,98.0,1.0,0.0,1,0,1.0
519,cefo5bkh,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4,90,4.0,4,0.0,-10.0,6.0,-2.0,96.0,1.0,8i4us26m,kgngeozb,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,-1.0,-11.0,5.0,-3.0,98.0,0.0,0.0,1,1,0.0
520,dziqbwrl,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3,21,3.0,1,0.0,-7.0,0.0,6.0,103.0,1.0,96971w54,ikxndj2x,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,4.0,0.0,-7.0,0.0,6.0,103.0,1.0,0.0,1,1,0.0
521,e78dr8xl,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,21,1.0,2,0.0,-15.0,8.0,-4.0,102.0,0.0,96971w54,7zc9awei,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,-10.0,3.0,-4.0,102.0,0.0,1.0,1,1,0.0
522,g48y13b2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4,21,4.0,3,-1.0,-7.0,3.0,-9.0,108.0,0.0,96971w54,7qi03940,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,-1.0,-7.0,3.0,-9.0,108.0,0.0,1.0,0,1,1.0
523,dziqbwrl,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3,22,3.0,1,0.0,-11.0,-1.0,-7.0,99.0,0.0,96971w54,ikxndj2x,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3,3.0,0.0,-11.0,-1.0,-7.0,99.0,0.0,1.0,0,0,0.0
524,e78dr8xl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,22,1.0,2,0.0,-5.0,4.0,-9.0,98.0,1.0,96971w54,7zc9awei,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,5.0,0.0,-8.0,0.0,6.0,99.0,1.0,1.0,1,1,0.0
525,g48y13b2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,22,1.0,3,0.0,-10.0,5.0,-2.0,97.0,1.0,96971w54,7qi03940,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,2.0,0.0,-10.0,5.0,-2.0,97.0,1.0,1.0,1,1,0.0
526,dziqbwrl,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,23,2.0,1,0.0,-11.0,3.0,-5.0,97.0,0.0,96971w54,ikxndj2x,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,-11.0,3.0,-5.0,97.0,0.0,0.0,0,1,1.0
527,e78dr8xl,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,23,5.0,2,-1.0,-10.0,5.0,2.0,98.0,1.0,96971w54,7zc9awei,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,4.0,0.0,-12.0,1.0,2.0,108.0,0.0,1.0,1,1,0.0
528,g48y13b2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5,23,5.0,3,0.0,-9.0,4.0,-4.0,106.0,1.0,96971w54,7qi03940,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,4.0,0.0,-9.0,4.0,-4.0,106.0,1.0,0.0,1,1,0.0
529,dziqbwrl,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3,24,3.0,1,0.0,-8.0,4.0,2.0,97.0,1.0,96971w54,ikxndj2x,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.0,-8.0,4.0,2.0,97.0,1.0,0.0,1,1,0.0
530,e78dr8xl,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,24,1.0,2,0.0,-12.0,6.0,3.0,96.0,1.0,96971w54,7zc9awei,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,5.0,1.0,-9.0,7.0,0.0,93.0,1.0,1.0,0,1,1.0
531,g48y13b2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3,24,3.0,3,-1.0,-10.0,6.0,-5.0,90.0,0.0,96971w54,7qi03940,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,-1.0,-10.0,6.0,-5.0,90.0,0.0,0.0,0,1,1.0
532,dziqbwrl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,25,5.0,1,0.0,-11.0,7.0,-2.0,109.0,1.0,96971w54,ikxndj2x,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,2.0,0.0,-11.0,7.0,-2.0,109.0,1.0,1.0,1,0,1.0
533,e78dr8xl,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,25,2.0,2,0.0,-10.0,4.0,-8.0,103.0,0.0,96971w54,7zc9awei,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,0.0,-8.0,6.0,-10.0,99.0,0.0,0.0,1,1,0.0
534,g48y13b2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4,25,4.0,3,1.0,-11.0,11.0,-4.0,101.0,1.0,96971w54,7qi03940,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,4.0,1.0,-11.0,11.0,-4.0,101.0,1.0,1.0,1,1,0.0
535,dziqbwrl,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2,26,2.0,1,0.0,-11.0,10.0,-5.0,112.0,1.0,96971w54,ikxndj2x,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3,3.0,0.0,-11.0,10.0,-5.0,112.0,1.0,0.0,0,1,1.0
536,e78dr8xl,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,26,1.0,2,-2.0,-9.0,5.0,-1.0,101.0,0.0,96971w54,7zc9awei,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.0,0.0,-11.0,2.0,-4.0,98.0,0.0,0.0,1,1,0.0
537,g48y13b2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,26,5.0,3,0.0,-14.0,1.0,-1.0,99.0,0.0,96971w54,7qi03940,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,2.0,0.0,-14.0,1.0,-1.0,99.0,0.0,1.0,0,0,0.0
538,dziqbwrl,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,27,1.0,1,0.0,-12.0,4.0,-7.0,105.0,0.0,96971w54,ikxndj2x,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.0,-12.0,4.0,-7.0,105.0,0.0,1.0,0,0,0.0
539,e78dr8xl,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,27,2.0,2,1.0,-9.0,12.0,-10.0,100.0,1.0,96971w54,7zc9awei,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.0,0.0,-11.0,7.0,-5.0,105.0,1.0,0.0,0,0,0.0
540,g48y13b2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5,27,5.0,3,0.0,-8.0,5.0,2.0,109.0,1.0,96971w54,7qi03940,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,2.0,0.0,-8.0,5.0,2.0,109.0,1.0,1.0,1,1,0.0
541,dziqbwrl,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3,28,3.0,1,0.0,-9.0,1.0,-5.0,105.0,0.0,96971w54,ikxndj2x,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.0,-9.0,1.0,-5.0,105.0,0.0,0.0,1,1,0.0
542,e78dr8xl,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,28,1.0,2,0.0,-9.0,1.0,-3.0,99.0,0.0,96971w54,7zc9awei,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.0,0.0,-11.0,5.0,-6.0,92.0,0.0,0.0,0,1,1.0
543,g48y13b2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,28,2.0,3,0.0,-10.0,0.0,-10.0,102.0,0.0,96971w54,7qi03940,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,3.0,0.0,-10.0,0.0,-10.0,102.0,0.0,0.0,1,0,1.0
544,dziqbwrl,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4,29,4.0,1,-1.0,-10.0,1.0,0.0,94.0,0.0,96971w54,ikxndj2x,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,-1.0,-10.0,1.0,0.0,94.0,0.0,0.0,0,0,0.0
545,e78dr8xl,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,29,3.0,2,0.0,-7.0,0.0,-12.0,98.0,0.0,96971w54,7zc9awei,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,5.0,-1.0,-13.0,0.0,-3.0,103.0,0.0,0.0,1,0,1.0
546,g48y13b2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,29,1.0,3,1.0,-9.0,6.0,-3.0,90.0,1.0,96971w54,7qi03940,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,1.0,-9.0,6.0,-3.0,90.0,1.0,0.0,1,1,0.0
547,dziqbwrl,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4,30,4.0,1,0.0,-7.0,6.0,1.0,91.0,1.0,96971w54,ikxndj2x,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-7.0,6.0,1.0,91.0,1.0,0.0,1,1,0.0
548,e78dr8xl,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,30,3.0,2,0.0,-8.0,6.0,-9.0,106.0,0.0,96971w54,7zc9awei,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,5.0,0.0,-8.0,3.0,-9.0,105.0,0.0,1.0,1,0,1.0
549,g48y13b2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,30,5.0,3,1.0,-8.0,3.0,-3.0,94.0,1.0,96971w54,7qi03940,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5.0,1.0,-8.0,3.0,-3.0,94.0,1.0,1.0,1,1,0.0
550,dziqbwrl,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,31,1.0,1,0.0,-12.0,4.0,0.0,96.0,0.0,96971w54,ikxndj2x,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-12.0,4.0,0.0,96.0,0.0,0.0,0,0,0.0
551,e78dr8xl,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,31,3.0,2,0.0,-9.0,8.0,0.0,103.0,1.0,96971w54,7zc9awei,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.0,-1.0,-10.0,2.0,0.0,100.0,0.0,0.0,0,0,0.0
552,g48y13b2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3,31,3.0,3,0.0,-11.0,7.0,-5.0,96.0,0.0,96971w54,7qi03940,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,2.0,0.0,-11.0,7.0,-5.0,96.0,0.0,0.0,1,1,0.0
553,dziqbwrl,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,32,1.0,1,0.0,-7.0,4.0,0.0,98.0,1.0,96971w54,ikxndj2x,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2.0,0.0,-7.0,4.0,0.0,98.0,1.0,1.0,1,1,0.0
554,e78dr8xl,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,32,1.0,2,0.0,-11.0,6.0,-4.0,110.0,0.0,96971w54,7zc9awei,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.0,0.0,-8.0,7.0,-3.0,101.0,1.0,1.0,1,1,0.0
555,g48y13b2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4,32,4.0,3,0.0,-9.0,7.0,-9.0,106.0,1.0,96971w54,7qi03940,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,2.0,0.0,-9.0,7.0,-9.0,106.0,1.0,0.0,1,1,0.0
556,dziqbwrl,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,33,1.0,1,0.0,-13.0,5.0,-7.0,90.0,0.0,96971w54,ikxndj2x,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3,3.0,0.0,-13.0,5.0,-7.0,90.0,0.0,0.0,0,0,0.0
557,e78dr8xl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,33,5.0,2,0.0,-9.0,7.0,-8.0,109.0,1.0,96971w54,7zc9awei,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,-7.0,5.0,-5.0,102.0,1.0,0.0,1,0,1.0
558,g48y13b2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,33,2.0,3,-1.0,-11.0,3.0,1.0,110.0,0.0,96971w54,7qi03940,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,3.0,-1.0,-11.0,3.0,1.0,110.0,0.0,1.0,0,0,0.0
559,dziqbwrl,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,34,1.0,1,0.0,-11.0,3.0,-2.0,99.0,0.0,96971w54,ikxndj2x,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4,4.0,0.0,-11.0,3.0,-2.0,99.0,0.0,1.0,1,0,1.0
560,e78dr8xl,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,34,2.0,2,0.0,-15.0,10.0,-4.0,97.0,0.0,96971w54,7zc9awei,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,3.0,-1.0,-9.0,5.0,-16.0,100.0,0.0,1.0,1,0,1.0
561,g48y13b2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,34,2.0,3,0.0,-10.0,5.0,-6.0,93.0,1.0,96971w54,7qi03940,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.0,-10.0,5.0,-6.0,93.0,1.0,1.0,1,1,0.0
562,dziqbwrl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,35,1.0,1,0.0,-11.0,11.0,-8.0,97.0,1.0,96971w54,ikxndj2x,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3,3.0,0.0,-11.0,11.0,-8.0,97.0,1.0,0.0,1,0,1.0
563,e78dr8xl,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,35,3.0,2,0.0,-9.0,1.0,-9.0,100.0,0.0,96971w54,7zc9awei,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,-9.0,7.0,-4.0,105.0,1.0,0.0,1,1,0.0
564,g48y13b2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,35,5.0,3,-1.0,-11.0,2.0,-9.0,93.0,0.0,96971w54,7qi03940,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4,4.0,-1.0,-11.0,2.0,-9.0,93.0,0.0,0.0,0,0,0.0
565,dziqbwrl,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4,36,4.0,1,0.0,-8.0,0.0,-5.0,96.0,0.0,96971w54,ikxndj2x,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,-8.0,0.0,-5.0,96.0,0.0,0.0,0,1,1.0
566,e78dr8xl,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,36,3.0,2,0.0,-12.0,3.0,-5.0,96.0,0.0,96971w54,7zc9awei,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,-10.0,8.0,-2.0,97.0,1.0,1.0,0,0,0.0
567,g48y13b2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4,36,4.0,3,0.0,-11.0,5.0,-12.0,105.0,0.0,96971w54,7qi03940,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,-11.0,5.0,-12.0,105.0,0.0,1.0,0,1,1.0
568,dziqbwrl,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,37,1.0,1,0.0,-11.0,3.0,-1.0,93.0,0.0,96971w54,ikxndj2x,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.0,-11.0,3.0,-1.0,93.0,0.0,0.0,1,0,1.0
569,e78dr8xl,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,37,1.0,2,-1.0,-10.0,3.0,-3.0,97.0,0.0,96971w54,7zc9awei,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,2.0,0.0,-6.0,7.0,-7.0,100.0,1.0,1.0,1,0,1.0
570,g48y13b2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4,37,4.0,3,0.0,-10.0,3.0,-5.0,95.0,0.0,96971w54,7qi03940,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,2.0,0.0,-10.0,3.0,-5.0,95.0,0.0,0.0,0,0,0.0
571,dziqbwrl,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,38,1.0,1,-1.0,-7.0,1.0,-3.0,103.0,0.0,96971w54,ikxndj2x,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,4.0,-1.0,-7.0,1.0,-3.0,103.0,0.0,1.0,1,1,0.0
572,e78dr8xl,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,38,4.0,2,0.0,-9.0,1.0,-4.0,104.0,0.0,96971w54,7zc9awei,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2,4.0,0.0,-11.0,7.0,-10.0,91.0,1.0,0.0,1,1,0.0
573,g48y13b2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4,38,4.0,3,-1.0,-10.0,-1.0,-3.0,102.0,0.0,96971w54,7qi03940,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4,4.0,-1.0,-10.0,-1.0,-3.0,102.0,0.0,0.0,0,0,0.0
574,dziqbwrl,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,39,5.0,1,0.0,-12.0,5.0,-7.0,99.0,0.0,96971w54,ikxndj2x,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0,0.0,-12.0,5.0,-7.0,99.0,0.0,0.0,0,0,0.0
575,e78dr8xl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,39,2.0,2,0.0,-7.0,3.0,-9.0,95.0,1.0,96971w54,7zc9awei,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3,3.0,1.0,-14.0,9.0,-8.0,95.0,1.0,0.0,1,0,1.0
576,g48y13b2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3,39,3.0,3,0.0,-11.0,8.0,-7.0,98.0,0.0,96971w54,7qi03940,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-11.0,8.0,-7.0,98.0,0.0,0.0,0,1,1.0
577,dziqbwrl,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4,40,4.0,1,0.0,-13.0,-1.0,0.0,100.0,0.0,96971w54,ikxndj2x,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2,2.0,0.0,-13.0,-1.0,0.0,100.0,0.0,1.0,0,0,0.0
578,e78dr8xl,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,40,2.0,2,1.0,-7.0,6.0,2.0,103.0,1.0,96971w54,7zc9awei,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3,4.0,-1.0,-13.0,0.0,-9.0,98.0,0.0,1.0,1,0,1.0
579,g48y13b2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,40,2.0,3,0.0,-8.0,3.0,-17.0,91.0,0.0,96971w54,7qi03940,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-8.0,3.0,-17.0,91.0,0.0,0.0,1,0,1.0
580,dziqbwrl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,41,5.0,1,0.0,-9.0,3.0,2.0,108.0,1.0,96971w54,ikxndj2x,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,4.0,0.0,-9.0,3.0,2.0,108.0,1.0,1.0,1,1,0.0
581,e78dr8xl,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,41,1.0,2,0.0,-8.0,8.0,-3.0,96.0,1.0,96971w54,7zc9awei,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4,4.0,-1.0,-11.0,4.0,-6.0,102.0,0.0,1.0,1,0,1.0
582,g48y13b2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3,41,3.0,3,1.0,-10.0,-3.0,4.0,92.0,1.0,96971w54,7qi03940,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,4.0,1.0,-10.0,-3.0,4.0,92.0,1.0,1.0,1,0,1.0
583,dziqbwrl,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,42,2.0,1,0.0,-12.0,6.0,0.0,94.0,1.0,96971w54,ikxndj2x,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4,4.0,0.0,-12.0,6.0,0.0,94.0,1.0,0.0,1,0,1.0
584,e78dr8xl,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,42,2.0,2,0.0,-6.0,2.0,-6.0,108.0,1.0,96971w54,7zc9awei,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,-1.0,-8.0,7.0,-3.0,95.0,1.0,0.0,1,0,1.0
585,g48y13b2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,42,5.0,3,0.0,-12.0,3.0,-6.0,96.0,0.0,96971w54,7qi03940,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-12.0,3.0,-6.0,96.0,0.0,0.0,0,0,0.0
586,dziqbwrl,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,43,1.0,1,0.0,-7.0,3.0,-5.0,107.0,1.0,96971w54,ikxndj2x,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2.0,0.0,-7.0,3.0,-5.0,107.0,1.0,1.0,1,1,0.0
587,e78dr8xl,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,43,3.0,2,0.0,-10.0,1.0,-4.0,106.0,0.0,96971w54,7zc9awei,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-10.0,7.0,-7.0,99.0,1.0,0.0,1,1,0.0
588,g48y13b2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,43,2.0,3,0.0,-11.0,10.0,-2.0,110.0,1.0,96971w54,7qi03940,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.0,-11.0,10.0,-2.0,110.0,1.0,0.0,1,0,1.0
589,dziqbwrl,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,44,1.0,1,1.0,-13.0,8.0,0.0,97.0,1.0,96971w54,ikxndj2x,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,3.0,1.0,-13.0,8.0,0.0,97.0,1.0,0.0,0,1,1.0
590,e78dr8xl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,44,1.0,2,-1.0,-9.0,3.0,2.0,108.0,1.0,96971w54,7zc9awei,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3,3.0,0.0,-8.0,10.0,-3.0,92.0,1.0,0.0,0,1,1.0
591,g48y13b2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,44,3.0,3,0.0,-7.0,5.0,-6.0,100.0,1.0,96971w54,7qi03940,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-7.0,5.0,-6.0,100.0,1.0,1.0,0,1,1.0
592,dziqbwrl,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,45,1.0,1,0.0,-9.0,0.0,-5.0,99.0,0.0,96971w54,ikxndj2x,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4,4.0,0.0,-9.0,0.0,-5.0,99.0,0.0,1.0,1,0,1.0
593,e78dr8xl,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,45,4.0,2,1.0,-9.0,10.0,0.0,105.0,1.0,96971w54,7zc9awei,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5.0,1.0,-8.0,5.0,-8.0,101.0,1.0,0.0,1,1,0.0
